C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_052.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_052.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_052.jpg,-0.3,0,0,6.245014
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_121.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_121.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_121.jpg,-0.5000001,0,0,6.162598
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_188.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_188.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_188.jpg,-0.6500001,0,0,6.092754
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_257.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_257.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_257.jpg,-0.8000001,0.1233864,0,6.05653
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_325.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_325.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_325.jpg,0,0.3616695,0,6.162021
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_393.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_393.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_393.jpg,0,0.5455102,0,6.401267
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_461.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_461.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_461.jpg,0,0.7874275,0,7.001009
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_529.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_529.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_529.jpg,0,0.9635926,0,7.603403
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_598.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_598.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_598.jpg,-0.15,1,0,8.275853
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_665.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_665.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_665.jpg,-0.35,1,0,9.148664
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_732.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_732.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_732.jpg,-0.5000001,1,0,9.780773
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_802.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_802.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_802.jpg,-0.7,1,0,10.59051
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_870.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_870.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_870.jpg,0,1,0,11.18739
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_26_939.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_26_939.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_26_939.jpg,0,1,0,12.17409
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_007.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_007.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_007.jpg,0,1,0,12.64807
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_075.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_075.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_075.jpg,0,1,0,13.3571
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_144.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_144.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_144.jpg,-0.15,1,0,14.31064
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_211.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_211.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_211.jpg,-0.3,1,0,14.72515
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_278.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_278.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_278.jpg,-0.5000001,1,0,15.50459
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_347.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_347.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_347.jpg,-0.6500001,1,0,16.21808
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_416.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_416.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_416.jpg,-0.8000001,1,0,16.54282
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_486.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_486.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_486.jpg,0,1,0,17.37552
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_555.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_555.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_555.jpg,0,1,0,17.99723
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_624.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_624.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_624.jpg,0,1,0,18.79403
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_693.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_693.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_693.jpg,0,1,0,19.43458
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_762.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_762.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_762.jpg,-0.15,1,0,20.23658
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_832.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_832.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_832.jpg,-0.3,1,0,20.79229
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_900.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_900.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_900.jpg,-0.5000001,1,0,21.49467
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_27_965.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_27_965.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_27_965.jpg,0,1,0,22.07704
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_034.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_034.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_034.jpg,0,1,0,22.6462
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_103.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_103.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_103.jpg,0,1,0,23.43247
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_172.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_172.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_172.jpg,-0.1,1,0,24.02303
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_242.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_242.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_242.jpg,-0.3,1,0,24.75603
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_312.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_312.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_312.jpg,-0.45,1,0,25.25295
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_381.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_381.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_381.jpg,0,1,0,25.99727
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_448.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_448.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_448.jpg,0,1,0,26.563
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_518.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_518.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_518.jpg,0,1,0,27.12776
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_587.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_587.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_587.jpg,0,1,0,27.87655
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_658.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_658.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_658.jpg,0,1,0,28.43407
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_727.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_727.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_727.jpg,-0.1,1,0,29.17021
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_796.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_796.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_796.jpg,-0.25,1,0,29.69094
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_863.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_863.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_863.jpg,0,1,0,30.19055
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_931.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_931.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_931.jpg,0,1,0,30.18996
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_28_998.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_28_998.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_28_998.jpg,0,1,0,30.1902
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_065.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_065.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_065.jpg,0,1,0,30.19026
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_133.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_133.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_133.jpg,-0.05,1,0,30.18985
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_200.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_200.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_200.jpg,-0.25,1,0,30.17533
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_270.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_270.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_270.jpg,-0.4,1,0,30.15749
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_340.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_340.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_340.jpg,0,1,0,30.18904
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_406.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_406.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_406.jpg,0,1,0,30.18986
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_473.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_473.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_473.jpg,0,1,0,30.18987
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_543.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_543.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_543.jpg,0,1,0,30.19031
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_612.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_612.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_612.jpg,0,1,0,30.1903
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_680.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_680.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_680.jpg,-0.15,0.928294,0,30.1813
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_749.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_749.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_749.jpg,-0.3,0.7509596,0,30.11997
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_819.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_819.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_819.jpg,0,0.5111003,0,30.06852
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_887.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_887.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_887.jpg,0,0.5448884,0,30.06474
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_29_955.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_29_955.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_29_955.jpg,0,0.7284821,0,30.10846
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_024.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_024.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_024.jpg,0,0.9669654,0,30.16991
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_094.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_094.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_094.jpg,0,0.9245233,0,30.18624
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_162.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_162.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_162.jpg,0,0.6858279,0,30.12383
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_231.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_231.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_231.jpg,0,0.7845829,0,30.1259
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_299.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_299.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_299.jpg,0,1,0,30.1818
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_367.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_367.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_367.jpg,0,1,0,30.19024
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_436.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_436.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_436.jpg,0,1,0,30.19033
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_504.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_504.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_504.jpg,-0.15,1,0,30.18422
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_573.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_573.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_573.jpg,-0.3,1,0,30.16922
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_640.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_640.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_640.jpg,0,1,0,30.18912
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_708.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_708.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_708.jpg,0,1,0,30.18917
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_776.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_776.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_776.jpg,0,1,0,30.19001
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_845.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_845.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_845.jpg,0,1,0,30.1911
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_915.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_915.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_915.jpg,0,1,0,30.18998
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_30_983.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_30_983.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_30_983.jpg,0,1,0,30.19013
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_31_051.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_31_051.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_31_051.jpg,0,1,0,30.1897
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_31_119.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_31_119.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_31_119.jpg,0,1,0,30.19044
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_31_188.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_31_188.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_31_188.jpg,0,1,0,30.1904
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_31_257.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_31_257.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_31_257.jpg,0,1,0,30.19041
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_31_325.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_31_325.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_31_325.jpg,-0.1,1,0,30.18789
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_31_393.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_31_393.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_31_393.jpg,-0.25,1,0,30.17465
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_31_462.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_31_462.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_31_462.jpg,0,1,0,30.19042
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_31_529.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_31_529.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_31_529.jpg,0,1,0,30.18996
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_31_597.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_31_597.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_31_597.jpg,0,1,0,30.19021
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_31_666.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_31_666.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_31_666.jpg,0,1,0,30.1903
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_31_733.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_31_733.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_31_733.jpg,-0.05,1,0,30.18978
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_31_801.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_31_801.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_31_801.jpg,-0.25,1,0,30.17512
C:\Users\Akshay\Desktop\Data\IMG\center_2020_03_23_18_18_31_868.jpg,C:\Users\Akshay\Desktop\Data\IMG\left_2020_03_23_18_18_31_868.jpg,C:\Users\Akshay\Desktop\Data\IMG\right_2020_03_23_18_18_31_868.jpg,-0.4,1,0,30.1578
